,date,mean
1893,2011-02-10,873.565
1894,2011-02-09,883.2825
1895,2011-02-08,864.6600000000001
1896,2011-02-07,860.255
1897,2011-02-04,855.285
1898,2011-02-03,860.1600000000001
1899,2011-02-02,849.7225000000001
1900,2011-02-01,838.8475000000001
1901,2011-01-31,833.38
1902,2011-01-28,836.4425
1903,2011-01-27,853.63
1904,2011-01-26,849.5350000000001
1905,2011-01-25,833.5675
1906,2011-01-24,831.9100000000001
1907,2011-01-23,824.63
1908,2011-01-21,814.6275
1909,2011-01-20,797.1275
1910,2011-01-19,798.0975000000001
1911,2011-01-18,784.1925
1912,2011-01-17,773.38
1913,2011-01-14,776.5025
1914,2011-01-13,778.4425
1915,2011-01-12,771.38
1916,2011-01-11,766.13
1917,2011-01-10,773.3475000000001
1918,2011-01-07,781.6600000000001
1919,2011-01-06,798.6575
1920,2011-01-05,797.4425
1921,2011-01-04,795.845
1922,2011-01-03,804.0025
1923,2010-12-31,788.88
1924,2010-12-30,789.7825
1925,2010-12-29,797.8475000000001
1926,2010-12-28,790.065
1927,2010-12-27,776.3775
1928,2010-12-24,782.63
1929,2010-12-23,783.1925
1930,2010-12-22,772.1600000000001
1931,2010-12-21,767.2225000000001
1932,2010-12-20,766.5975000000001
1933,2010-12-17,752.565
1934,2010-12-16,756.815
1935,2010-12-15,765.2525
1936,2010-12-14,769.4100000000001
1937,2010-12-13,776.3775
1938,2010-12-12,775.38
1939,2010-12-10,784.1600000000001
1940,2010-12-09,786.065
1941,2010-12-08,780.88
1942,2010-12-07,791.065
1943,2010-12-06,788.315
1944,2010-12-03,768.2850000000001
1945,2010-12-02,747.5975000000001
1946,2010-12-01,716.8175
1947,2010-11-30,691.4725000000001
1948,2010-11-29,692.2225000000001
1949,2010-11-26,687.3475000000001
1950,2010-11-24,684.44
1951,2010-11-23,682.44
1952,2010-11-22,684.7525
1953,2010-11-19,666.6275
1954,2010-11-18,642.8475000000001
1955,2010-11-17,631.5975000000001
1956,2010-11-16,648.91
1957,2010-11-15,674.2850000000001
1958,2010-11-12,686.38
1959,2010-11-11,709.2525
1960,2010-11-10,713.2525
1961,2010-11-09,733.565
1962,2010-11-08,731.7225000000001
1963,2010-11-05,721.5675
1964,2010-11-04,707.7525
1965,2010-11-03,692.69
1966,2010-11-02,701.8175
1967,2010-11-01,715.8175
1968,2010-10-31,724.8475000000001
1969,2010-10-29,717.7525
1970,2010-10-28,711.44
1971,2010-10-27,699.6925
1972,2010-10-26,686.69
1973,2010-10-25,676.44
1974,2010-10-24,672.3775
1975,2010-10-22,670.5675
1976,2010-10-21,680.5675
1977,2010-10-20,683.095
1978,2010-10-19,683.3475
1979,2010-10-18,699.1925
1980,2010-10-17,704.1275
1981,2010-10-15,704.255
1982,2010-10-14,705.3475
1983,2010-10-13,708.815
1984,2010-10-12,710.8775
1985,2010-10-11,717.5350000000001
1986,2010-10-10,729.315
1987,2010-10-08,689.9725
1988,2010-10-07,663.69
1989,2010-10-06,663.8475000000001
1990,2010-10-05,656.7525
1991,2010-10-04,650.2825
1992,2010-10-03,651.41
1993,2010-10-01,663.6600000000001
1994,2010-09-30,673.755
1995,2010-09-29,680.1275
1996,2010-09-28,694.8775
1997,2010-09-27,715.315
1998,2010-09-26,725.0675
1999,2010-09-24,709.755
2000,2010-09-23,706.3175
2001,2010-09-22,721.0975000000001
2002,2010-09-21,725.4725000000001
2003,2010-09-20,738.8775
2004,2010-09-19,741.9100000000001
2005,2010-09-17,732.7225
2006,2010-09-16,725.9100000000001
2007,2010-09-15,733.7525
2008,2010-09-14,741.4100000000001
2009,2010-09-13,742.7525
2010,2010-09-12,735.9425
2011,2010-09-10,733.44
2012,2010-09-09,724.3175
2013,2010-09-08,722.6275
2014,2010-09-07,737.2850000000001
2015,2010-09-06,741.97
2016,2010-09-05,741.13
2017,2010-09-03,728.19
2018,2010-09-02,713.3775
2019,2010-09-01,699.2525
2020,2010-08-31,697.2850000000001
2021,2010-08-30,708.2525
2022,2010-08-29,699.7825
2023,2010-08-27,694.9725000000001
2024,2010-08-26,690.8475000000001
2025,2010-08-25,696.4100000000001
2026,2010-08-24,712.5325
2027,2010-08-23,719.19
2028,2010-08-22,711.8775
2029,2010-08-20,717.19
2030,2010-08-19,694.1600000000001
2031,2010-08-18,656.815
2032,2010-08-17,661.8775
2033,2010-08-16,681.285
2034,2010-08-15,697.315
2035,2010-08-13,711.0975000000001
2036,2010-08-12,709.19
2037,2010-08-11,697.065
2038,2010-08-10,705.88
2039,2010-08-09,707.035
2040,2010-08-08,707.2850000000001
2041,2010-08-06,777.0975000000001
2042,2010-08-05,773.1925
2043,2010-08-04,703.8775
2044,2010-08-03,685.9725000000001
2045,2010-08-02,681.9725
2046,2010-08-01,661.1575
2047,2010-07-30,647.2850000000001
2048,2010-07-27,591.44
2049,2010-07-26,589.91
2050,2010-07-25,596.25
2051,2010-07-23,596.595
2052,2010-07-22,593.285
2053,2010-07-21,582.3775
2054,2010-07-20,576.565
2055,2010-07-19,586.1275
2056,2010-07-18,589.8175
2057,2010-07-16,590.4075
2058,2010-07-15,576.7850000000001
2059,2010-07-14,554.13
2060,2010-07-13,541.1925
2061,2010-07-12,536.1275
2062,2010-07-11,536.4075
2063,2010-07-09,540.1925
2064,2010-07-08,537.0325
2065,2010-07-07,518.845
2066,2010-07-06,510.44000000000005
2067,2010-07-05,502.88
2068,2010-07-04,502.63
2069,2010-07-02,501.13
2070,2010-07-01,488.8175
2071,2010-06-30,471.28499999999997
2072,2010-06-29,457.34749999999997
2073,2010-06-28,465.03499999999997
2074,2010-06-25,474.65999999999997
2075,2010-06-24,478.65999999999997
2076,2010-06-23,477.34749999999997
2077,2010-06-22,476.13
2078,2010-06-21,479.65999999999997
2079,2010-06-18,478.815
2080,2010-06-17,468.15999999999997
2081,2010-06-16,458.0675
2082,2010-06-15,451.22249999999997
2083,2010-06-14,449.25250000000005
2084,2010-06-13,444.6925
2085,2010-06-11,437.56500000000005
2086,2010-06-10,431.40999999999997
2087,2010-06-09,430.255
2088,2010-06-08,433.38
2089,2010-06-07,434.5675
2090,2010-06-06,435.5675
2091,2010-06-04,439.6925
2092,2010-06-03,444.22
2093,2010-06-02,448.0675
2094,2010-06-01,455.0025
2095,2010-05-31,458.22249999999997
2096,2010-05-30,457.63
2097,2010-05-28,464.3175
2098,2010-05-27,466.53499999999997
2099,2010-05-26,463.4425
2100,2010-05-25,462.94
2101,2010-05-24,469.8175
2102,2010-05-23,472.565
2103,2010-05-21,470.40999999999997
2104,2010-05-20,467.90999999999997
2105,2010-05-19,468.7825
2106,2010-05-18,469.13
2107,2010-05-17,470.34749999999997
2108,2010-05-16,471.0675
2109,2010-05-14,476.255
2110,2010-05-13,485.47249999999997
2111,2010-05-12,495.565
2112,2010-05-11,493.47249999999997
2113,2010-05-10,501.97249999999997
2114,2010-05-09,509.22249999999997
2115,2010-05-07,506.87750000000005
2116,2010-05-06,507.4725000000001
2117,2010-05-05,510.13
2118,2010-05-04,504.81500000000005
2119,2010-05-03,500.37750000000005
2120,2010-04-30,499.6925
2121,2010-04-29,495.28499999999997
2122,2010-04-28,489.4425
2123,2010-04-27,488.90999999999997
2124,2010-04-26,498.63
2125,2010-04-25,504.565
2126,2010-04-23,507.34749999999997
2127,2010-04-22,503.2525
2128,2010-04-21,498.59749999999997
2129,2010-04-20,490.40999999999997
2130,2010-04-19,490.22249999999997
2131,2010-04-18,499.9425
2132,2010-04-16,484.65999999999997
2133,2010-04-15,477.62750000000005
2134,2010-04-14,475.6925
2135,2010-04-13,470.5675
2136,2010-04-12,468.40999999999997
2137,2010-04-09,470.90999999999997
2138,2010-04-08,469.90999999999997
2139,2010-04-07,467.90999999999997
2140,2010-04-06,458.72249999999997
2141,2010-04-05,452.40999999999997
2142,2010-04-01,453.22249999999997
2143,2010-03-31,461.81500000000005
2144,2010-03-30,469.13
2145,2010-03-29,465.6925
2146,2010-03-26,465.59749999999997
2147,2010-03-25,470.755
2148,2010-03-24,475.28499999999997
2149,2010-03-23,480.97249999999997
2150,2010-03-22,486.6925
2151,2010-03-19,486.97
2152,2010-03-18,488.88
2153,2010-03-17,491.8175
2154,2010-03-16,485.13
2155,2010-03-15,482.005
2156,2010-03-12,483.005
2157,2010-03-11,478.4425
2158,2010-03-10,485.1925
2159,2010-03-09,491.5675
2160,2010-03-08,494.88
2161,2010-03-05,500.28499999999997
2162,2010-03-04,508.755
2163,2010-03-03,510.25250000000005
2164,2010-03-02,504.19
2165,2010-03-01,510.6275
2166,2010-02-26,511.50250000000005
2167,2010-02-25,508.4425
2168,2010-02-24,510.4425
2169,2010-02-23,509.88
2170,2010-02-22,508.28499999999997
2171,2010-02-19,486.255
2172,2010-02-18,490.8175
2173,2010-02-17,497.9425
2174,2010-02-16,502.755
2175,2010-02-12,484.4075
2176,2010-02-11,493.65999999999997
2177,2010-02-10,490.8175
2178,2010-02-09,482.97249999999997
2179,2010-02-08,482.755
2180,2010-02-05,473.81500000000005
2181,2010-02-04,472.88
2182,2010-02-03,477.37750000000005
2183,2010-02-02,485.0325
2184,2010-02-01,476.65999999999997
2185,2010-01-31,473.13
2186,2010-01-29,480.13
2187,2010-01-28,486.09749999999997
2188,2010-01-27,488.47249999999997
2189,2010-01-26,495.0325
2190,2010-01-25,499.15999999999997
2191,2010-01-22,498.88
2192,2010-01-21,498.03499999999997
2193,2010-01-20,493.255
2194,2010-01-19,504.0025
2195,2010-01-18,509.88
2196,2010-01-15,518.38
2197,2010-01-14,530.755
2198,2010-01-13,532.63
2199,2010-01-12,551.815
2200,2010-01-11,570.19
2201,2010-01-08,562.0675
2202,2010-01-07,561.7525
2203,2010-01-06,559.66
2204,2010-01-05,555.5675
2205,2010-01-04,550.065
2206,2010-01-01,540.75
2207,2009-12-31,543.8175
2208,2009-12-30,543.7525
2209,2009-12-29,546.16
2210,2009-12-28,538.1275
2211,2009-12-25,525.75
2212,2009-12-24,526.5025
2213,2009-12-23,525.94
2214,2009-12-22,520.565
2215,2009-12-21,523.755
2216,2009-12-20,527.13
2217,2009-12-18,523.4425
2218,2009-12-17,528.9425
2219,2009-12-16,536.4725
2220,2009-12-15,540.005
2221,2009-12-14,540.9100000000001
2222,2009-12-13,538.0
2223,2009-12-11,537.44
2224,2009-12-10,536.13
2225,2009-12-09,537.755
2226,2009-12-08,542.8475000000001
2227,2009-12-07,552.5675
2228,2009-12-06,557.63
2229,2009-12-04,562.8175
2230,2009-12-03,573.9725
2231,2009-12-02,578.8175
2232,2009-12-01,587.065
2233,2009-11-30,582.065
2234,2009-11-29,569.13
2235,2009-11-27,567.315
2236,2009-11-25,566.41
2237,2009-11-24,565.5675
2238,2009-11-23,584.0350000000001
2239,2009-11-22,579.5
2240,2009-11-20,559.3175
2241,2009-11-19,562.5975
2242,2009-11-18,571.9725000000001
2243,2009-11-17,565.595
2244,2009-11-16,551.2525
2245,2009-11-15,539.5
2246,2009-11-13,535.505
2247,2009-11-12,531.3475
2248,2009-11-11,528.13
2249,2009-11-10,516.9100000000001
2250,2009-11-09,509.84749999999997
2251,2009-11-08,497.88
2252,2009-11-06,504.6925
2253,2009-11-05,516.6575
2254,2009-11-04,518.2525
2255,2009-11-02,506.1925
2256,2009-11-01,493.63
2257,2009-10-30,497.63
2258,2009-10-29,500.8175
2259,2009-10-28,497.97249999999997
2260,2009-10-27,515.065
2261,2009-10-26,539.755
2262,2009-10-25,547.38
2263,2009-10-23,555.19
2264,2009-10-22,547.9100000000001
2265,2009-10-21,532.1275
2266,2009-10-20,518.0025
2267,2009-10-19,508.7825
2268,2009-10-18,497.5
2269,2009-10-16,501.34749999999997
2270,2009-10-15,507.25250000000005
2271,2009-10-14,515.0025
